Supplier Part Number,Part Description,Category L1,Category L2,Category L3,Category L4,Supplier,Part Description - Cleaned,Category L1 - Cleaned,Category L2 - Cleaned,Category L3 - Cleaned,Category L4 - Cleaned,predicted_label,predicted_distance,predicted_similarity,topk_labels,topk_distances,topk_similarities
15402198,MSB12-10 STRIPPER BOLTS WITH MALE THREAD,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,BOLTS & NUTS,Motion,msb12 10 stripper bolts with male thread,industrial supplies,shop facility production,fasteners hardware,bolts nuts,General,0.6939009904861451,0.30609900951385494,"General, Cutting Tools, Tools","0.6939, 0.7008, 0.7211","0.3061, 0.2992, 0.2789"
2538037,DURPC1400 PROCELL ALKALINE BATTERY- C,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,durpc1400 procell alkaline battery c,industrial supplies,shop facility production,electrical products,flashlights batteries,General,0.7417266964912415,0.25827330350875854,"General, Office Supplies, Automation Electrical","0.7417, 0.7429, 0.7582","0.2583, 0.2571, 0.2418"
3214181,0208-24242 MERV 8 PLEAT 24X24X2,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FACILITY REPAIRS/MAINT.,HVAC FILTRATION,Motion,0208 24242 merv 8 pleat 24x24x2,industrial supplies,shop facility production,facility repairs maint,hvac filtration,General,0.6769421696662903,0.3230578303337097,"General, Safety, Gasses","0.6769, 0.7469, 0.7514","0.3231, 0.2531, 0.2486"
2537659,DURPC1604 PROCELL ALKALINE BATTERY 9V,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,durpc1604 procell alkaline battery 9v,industrial supplies,shop facility production,electrical products,flashlights batteries,General,0.730488085746765,0.26951191425323495,"General, Office Supplies, Safety","0.7305, 0.7480, 0.7602","0.2695, 0.2520, 0.2398"
2537657,DURPC1500 PROCELL ALKALINE BATTERY AA,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,durpc1500 procell alkaline battery aa,industrial supplies,shop facility production,electrical products,flashlights batteries,Office Supplies,0.7467922806739807,0.25320771932601926,"Office Supplies, General, Automation Electrical","0.7468, 0.7489, 0.7618","0.2532, 0.2511, 0.2382"
2537658,DURPC2400 PROCELL ALKALINE BATTERY AAA,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,durpc2400 procell alkaline battery aaa,industrial supplies,shop facility production,electrical products,flashlights batteries,Office Supplies,0.7415533423423767,0.2584466576576233,"Office Supplies, General, Safety","0.7416, 0.7438, 0.7585","0.2584, 0.2562, 0.2415"
2452561,DURPC1300 PROCELL ALKALINE BATTERY D,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,durpc1300 procell alkaline battery d,industrial supplies,shop facility production,electrical products,flashlights batteries,General,0.7478488564491272,0.25215114355087276,"General, Office Supplies, Automation Electrical","0.7478, 0.7486, 0.7638","0.2522, 0.2514, 0.2362"
3516417,"40"" WIDE X 90'X 1"" THICK POLYESTER",INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FACILITY REPAIRS/MAINT.,HVAC FILTRATION,Motion,40 wide x 90 x 1 thick polyester,industrial supplies,shop facility production,facility repairs maint,hvac filtration,General,0.6788211941719056,0.32117880582809444,"General, Safety, Gasses","0.6788, 0.7385, 0.7497","0.3212, 0.2615, 0.2503"
15024529,#8 HINGE PLATE,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,"LADDERS, FACILITY PROTECT","DOORS, FLAPS, GATES",Motion,8 hinge plate,industrial supplies,shop facility production,ladders facility protect,doors flaps gates,Safety,0.7422880053520203,0.25771199464797967,"Safety, General, Cutting Tools","0.7423, 0.7535, 0.8083","0.2577, 0.2465, 0.1917"
14468834,250-0071 STOP COLLAR,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,OTHER FASTENERS/HARDWARE,Motion,250 0071 stop collar,industrial supplies,shop facility production,fasteners hardware,other fasteners hardware,General,0.7029593586921693,0.2970406413078307,"General, Cutting Tools, Tools","0.7030, 0.7342, 0.7482","0.2970, 0.2658, 0.2518"
7066307,FJCR-02 BRASS HAMMER FACE,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,FASTENING EQUIPMENT,Motion,fjcr 02 brass hammer face,industrial supplies,shop facility production,fasteners hardware,fastening equipment,Cutting Tools,0.675320851802826,0.32467914819717403,"Cutting Tools, General, Tools","0.6753, 0.6862, 0.6865","0.3247, 0.3138, 0.3135"
1601409,P-LP-325  REEL W/HOSE,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,SHIPPING/PACKING,TOOLS/EQUIPMENT,Motion,p lp 325 reel w hose,industrial supplies,shop facility production,shipping packing,tools equipment,Office Supplies,0.6664316296577454,0.3335683703422546,"Office Supplies, General, Cutting Tools","0.6664, 0.6723, 0.6999","0.3336, 0.3277, 0.3001"
7922894,1297518 1/4 FLAT WASHERS SS 18-8,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,OTHER FASTENERS/HARDWARE,Motion,1297518 1 4 flat washers ss 18 8,industrial supplies,shop facility production,fasteners hardware,other fasteners hardware,General,0.6919928073883057,0.3080071926116943,"General, Cutting Tools, Tools","0.6920, 0.7186, 0.7335","0.3080, 0.2814, 0.2665"
99999999,BN6-16,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,UNCODED SHOP FACILITIES,UNCODED SHOP FACILITIES,Motion,bn6 16,industrial supplies,shop facility production,uncoded shop facilities,uncoded shop facilities,General,0.6860562682151795,0.3139437317848205,"General, Office Supplies, Safety","0.6861, 0.7182, 0.7754","0.3139, 0.2818, 0.2246"
99999999,606215-0016 (CASE OF 48),INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,UNCODED SHOP FACILITIES,UNCODED SHOP FACILITIES,Motion,606215 0016 case of 48,industrial supplies,shop facility production,uncoded shop facilities,uncoded shop facilities,General,0.7070735096931459,0.29292649030685414,"General, Office Supplies, Safety","0.7071, 0.7170, 0.7905","0.2929, 0.2830, 0.2095"
14152382,C01480230880M COMP SPRING - MUSIC WIRE,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,FASTENING EQUIPMENT,Motion,c01480230880m comp spring music wire,industrial supplies,shop facility production,fasteners hardware,fastening equipment,General,0.6928956270217896,0.30710437297821036,"General, Cutting Tools, Tools","0.6929, 0.7312, 0.7390","0.3071, 0.2688, 0.2610"
99999999,63460 WELD SCREEN ROLLS 60 X 243 YELLOW,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,UNCODED SHOP FACILITIES,UNCODED SHOP FACILITIES,Motion,63460 weld screen rolls 60 x 243 yellow,industrial supplies,shop facility production,uncoded shop facilities,uncoded shop facilities,General,0.6818278431892396,0.3181721568107604,"General, Office Supplies, Safety","0.6818, 0.7045, 0.7723","0.3182, 0.2955, 0.2277"
99999999,TPGC070088 (HGR-SQ-070-FP-R-G-S),INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,UNCODED SHOP FACILITIES,UNCODED SHOP FACILITIES,Motion,tpgc070088 hgr sq 070 fp r g s,industrial supplies,shop facility production,uncoded shop facilities,uncoded shop facilities,General,0.6762746334075929,0.32372536659240714,"General, Office Supplies, Safety","0.6763, 0.7164, 0.7735","0.3237, 0.2836, 0.2265"
15371485,2500-1375-375B P4615,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,SHIPPING/PACKING,PACKING MATERIAL,Motion,2500 1375 375b p4615,industrial supplies,shop facility production,shipping packing,packing material,Office Supplies,0.6954958081245423,0.30450419187545774,"Office Supplies, General, Gasses","0.6955, 0.6995, 0.7292","0.3045, 0.3005, 0.2708"
14171680,RCCM324024PB 32X40X24 PRECAUTION BLUE,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,"STORAGE, CONTAINERS",SHELVING & BINS,Motion,rccm324024pb 32x40x24 precaution blue,industrial supplies,shop facility production,storage containers,shelving bins,Office Supplies,0.6884485125541688,0.31155148744583117,"Office Supplies, General, Safety","0.6884, 0.7265, 0.7509","0.3116, 0.2735, 0.2491"
99999999,800 APH-K,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,UNCODED SHOP FACILITIES,UNCODED SHOP FACILITIES,Motion,800 aph k,industrial supplies,shop facility production,uncoded shop facilities,uncoded shop facilities,General,0.6740419626235963,0.3259580373764037,"General, Office Supplies, Safety","0.6740, 0.7038, 0.7752","0.3260, 0.2962, 0.2248"
99999999,SMALL ORDER FEE,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,UNCODED SHOP FACILITIES,UNCODED SHOP FACILITIES,Motion,small order fee,industrial supplies,shop facility production,uncoded shop facilities,uncoded shop facilities,General,0.6904604673385621,0.30953953266143786,"General, Office Supplies, Safety","0.6905, 0.7197, 0.7979","0.3095, 0.2803, 0.2021"
15581638,8506H,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FACILITY REPAIRS/MAINT.,HVAC FILTRATION,Motion,8506h,industrial supplies,shop facility production,facility repairs maint,hvac filtration,General,0.6880979299545289,0.3119020700454711,"General, Gasses, Safety","0.6881, 0.7666, 0.7710","0.3119, 0.2334, 0.2290"
11051107,AAB251M RISER,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,OTHER FASTENERS/HARDWARE,Motion,aab251m riser,industrial supplies,shop facility production,fasteners hardware,other fasteners hardware,General,0.7010721564292909,0.2989278435707091,"General, Cutting Tools, Tools","0.7011, 0.7036, 0.7301","0.2989, 0.2964, 0.2699"
11051633,ALB070M L-BLOCK,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,FASTENING EQUIPMENT,Motion,alb070m l block,industrial supplies,shop facility production,fasteners hardware,fastening equipment,General,0.6929637789726257,0.30703622102737427,"General, Cutting Tools, Tools","0.6930, 0.7067, 0.7317","0.3070, 0.2933, 0.2683"
6403614,"ASC020 STOP BLOCK, CROWNED",INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,ANCHORS/THREADING,Motion,asc020 stop block crowned,industrial supplies,shop facility production,fasteners hardware,anchors threading,General,0.7421621441841126,0.25783785581588736,"General, Cutting Tools, Safety","0.7422, 0.7668, 0.8019","0.2578, 0.2332, 0.1981"
7756850,4600N-466 FAN 115VAC,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,"FANS, BLOWERS, HEATERS",Motion,4600n 466 fan 115vac,industrial supplies,shop facility production,electrical products,fans blowers heaters,General,0.7331379413604736,0.2668620586395264,"General, Gasses, Automation Electrical","0.7331, 0.7345, 0.7557","0.2669, 0.2655, 0.2443"
7642337,"1110481355.00 POLY ROLL 48""X135'X1/2""",INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FACILITY REPAIRS/MAINT.,HVAC FILTRATION,Motion,1110481355 00 poly roll 48 x135 x1 2,industrial supplies,shop facility production,facility repairs maint,hvac filtration,General,0.6769759893417359,0.32302401065826414,"General, Gasses, Office Supplies","0.6770, 0.7544, 0.7569","0.3230, 0.2456, 0.2431"
7526284,6272A 123A FLASHLIGHT,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,6272a 123a flashlight,industrial supplies,shop facility production,electrical products,flashlights batteries,General,0.7326863288879395,0.2673136711120605,"General, Automation Welding, Office Supplies","0.7327, 0.7383, 0.7423","0.2673, 0.2617, 0.2577"
5396741,DUR 3V CR2 (1/2A) SPECIALTY CELL 1CT,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,dur 3v cr2 1 2a specialty cell 1ct,industrial supplies,shop facility production,electrical products,flashlights batteries,General,0.7288901925086975,0.27110980749130253,"General, Safety, Automation Welding","0.7289, 0.7421, 0.7497","0.2711, 0.2579, 0.2503"
3844857,DURDL123ABPK DL123 LITHIUM BATTERY,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,durdl123abpk dl123 lithium battery,industrial supplies,shop facility production,electrical products,flashlights batteries,General,0.7415436387062073,0.2584563612937927,"General, Office Supplies, Safety","0.7415, 0.7527, 0.7552","0.2585, 0.2473, 0.2448"
99999999,DUR 3V CR2 (1/2A) SPECIALTY CELL 1CT,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,UNCODED SHOP FACILITIES,UNCODED SHOP FACILITIES,Motion,dur 3v cr2 1 2a specialty cell 1ct,industrial supplies,shop facility production,uncoded shop facilities,uncoded shop facilities,General,0.6867030858993531,0.31329691410064686,"General, Office Supplies, Safety","0.6867, 0.7204, 0.7548","0.3133, 0.2796, 0.2452"
7853361,DR22DOLE3Y INDICATOR LIGHT,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,"LIGHT, LIGHT BULB/BALLAST",Motion,dr22dole3y indicator light,industrial supplies,shop facility production,electrical products,light light bulb ballast,Office Supplies,0.7548087358474732,0.2451912641525268,"Office Supplies, Safety, General","0.7548, 0.7592, 0.7671","0.2452, 0.2408, 0.2329"
1531378,76452  M16-2.00 X 65 SHC SCREW,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,SCREW/NAIL/STAPLE/RIVET,Motion,76452 m16 2 00 x 65 shc screw,industrial supplies,shop facility production,fasteners hardware,screw nail staple rivet,Cutting Tools,0.6924772262573243,0.30752277374267567,"Cutting Tools, General, Tools","0.6925, 0.6985, 0.7332","0.3075, 0.3015, 0.2668"
1551079,5403-20  MRO KIT M20X2.5 F/R,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,ANCHORS/THREADING,Motion,5403 20 mro kit m20x2 5 f r,industrial supplies,shop facility production,fasteners hardware,anchors threading,General,0.6631922841072083,0.3368077158927917,"General, Cutting Tools, Tools","0.6632, 0.7350, 0.7741","0.3368, 0.2650, 0.2259"
1557837,16974  .20MM X 150MM X 2.5M STEEL SHM,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,"SHIM, SHIM STOCK",Motion,16974 20mm x 150mm x 2 5m steel shm,industrial supplies,shop facility production,fasteners hardware,shim shim stock,General,0.7060031652450562,0.29399683475494376,"General, Cutting Tools, Gasses","0.7060, 0.7543, 0.7903","0.2940, 0.2457, 0.2097"
1558368,22971  .05MM X 150MM X 1.5M STNLS SHM,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,"SHIM, SHIM STOCK",Motion,22971 05mm x 150mm x 1 5m stnls shm,industrial supplies,shop facility production,fasteners hardware,shim shim stock,General,0.7067572474479675,0.29324275255203247,"General, Cutting Tools, Gasses","0.7068, 0.7747, 0.7940","0.2932, 0.2253, 0.2060"
1558368,22971  .05MM X 150MM X 1.25M STNLS SHM,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,"SHIM, SHIM STOCK",Motion,22971 05mm x 150mm x 1 25m stnls shm,industrial supplies,shop facility production,fasteners hardware,shim shim stock,General,0.7104921936988831,0.28950780630111694,"General, Cutting Tools, Gasses","0.7105, 0.7751, 0.7929","0.2895, 0.2249, 0.2071"
1601409,P-LP-325  REEL W/HOSE,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,SHIPPING/PACKING,TOOLS/EQUIPMENT,Motion,p lp 325 reel w hose,industrial supplies,shop facility production,shipping packing,tools equipment,Office Supplies,0.6664316177368165,0.3335683822631835,"Office Supplies, General, Cutting Tools","0.6664, 0.6723, 0.6999","0.3336, 0.3277, 0.3001"
2452561,DURPC1300 PROCELL ALKALINE BATTERY D,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,durpc1300 procell alkaline battery d,industrial supplies,shop facility production,electrical products,flashlights batteries,General,0.7478488445281983,0.25215115547180167,"General, Office Supplies, Automation Electrical","0.7478, 0.7486, 0.7638","0.2522, 0.2514, 0.2362"
2537657,DURPC1500 PROCELL ALKALINE BATTERY AA,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,durpc1500 procell alkaline battery aa,industrial supplies,shop facility production,electrical products,flashlights batteries,Office Supplies,0.7467922687530518,0.2532077312469482,"Office Supplies, General, Automation Electrical","0.7468, 0.7489, 0.7618","0.2532, 0.2511, 0.2382"
2537659,DURPC1604 PROCELL ALKALINE BATTERY 9V,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,durpc1604 procell alkaline battery 9v,industrial supplies,shop facility production,electrical products,flashlights batteries,General,0.7304880738258361,0.26951192617416386,"General, Office Supplies, Safety","0.7305, 0.7480, 0.7602","0.2695, 0.2520, 0.2398"
2538037,DURPC1400 PROCELL ALKALINE BATTERY- C,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,durpc1400 procell alkaline battery c,industrial supplies,shop facility production,electrical products,flashlights batteries,General,0.7417266964912415,0.25827330350875854,"General, Office Supplies, Automation Electrical","0.7417, 0.7429, 0.7582","0.2583, 0.2571, 0.2418"
3088063,"E96BP-2 2PK ""AAAA"" BATTERIES",INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,e96bp 2 2pk aaaa batteries,industrial supplies,shop facility production,electrical products,flashlights batteries,Office Supplies,0.729783833026886,0.270216166973114,"Office Supplies, General, Safety","0.7298, 0.7367, 0.7589","0.2702, 0.2633, 0.2411"
3214181,0208-24242 MERV 8 PLEAT 24X24X2,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FACILITY REPAIRS/MAINT.,HVAC FILTRATION,Motion,0208 24242 merv 8 pleat 24x24x2,industrial supplies,shop facility production,facility repairs maint,hvac filtration,General,0.6769421696662903,0.3230578303337097,"General, Safety, Gasses","0.6769, 0.7469, 0.7514","0.3231, 0.2531, 0.2486"
3222249,UTM MODULE,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,OTHER ELECTRICAL PRODUCTS,Motion,utm module,industrial supplies,shop facility production,electrical products,other electrical products,General,0.6704627633094787,0.32953723669052126,"General, Automation Electrical, Safety","0.6705, 0.6827, 0.7098","0.3295, 0.3173, 0.2902"
3243296,RL123A-1G 3V LITHIUM BATTERY,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,rl123a 1g 3v lithium battery,industrial supplies,shop facility production,electrical products,flashlights batteries,General,0.736733889579773,0.26326611042022696,"General, Tools, Safety","0.7367, 0.7538, 0.7623","0.2633, 0.2462, 0.2377"
4291799,DURDL2032BPK DL2032 COIN CELL LITHIUM,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,durdl2032bpk dl2032 coin cell lithium,industrial supplies,shop facility production,electrical products,flashlights batteries,Office Supplies,0.7516748309135437,0.2483251690864563,"Office Supplies, General, Safety","0.7517, 0.7519, 0.7630","0.2483, 0.2481, 0.2370"
5635484,DURDL2032B2PK DL2032 COIN CELL LITHIUM,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,ELECTRICAL PRODUCTS,FLASHLIGHTS & BATTERIES,Motion,durdl2032b2pk dl2032 coin cell lithium,industrial supplies,shop facility production,electrical products,flashlights batteries,Office Supplies,0.7516204953193665,0.24837950468063352,"Office Supplies, General, Safety","0.7516, 0.7530, 0.7625","0.2484, 0.2470, 0.2375"
6403614,"ASC020 STOP BLOCK, CROWNED",INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,ANCHORS/THREADING,Motion,asc020 stop block crowned,industrial supplies,shop facility production,fasteners hardware,anchors threading,General,0.7421621680259706,0.25783783197402943,"General, Cutting Tools, Safety","0.7422, 0.7668, 0.8019","0.2578, 0.2332, 0.1981"
6793118,FSTE G1/4-AG 50 SPRING PLUNGER,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,TOOL STORAGE,OTHER TOOL STORAGE,Motion,fste g1 4 ag 50 spring plunger,industrial supplies,shop facility production,tool storage,other tool storage,Cutting Tools,0.6475858926773072,0.35241410732269285,"Cutting Tools, Tools, General","0.6476, 0.6668, 0.6776","0.3524, 0.3332, 0.3224"
7066307,FJCR-02 BRASS HAMMER FACE,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FASTENERS/HARDWARE,FASTENING EQUIPMENT,Motion,fjcr 02 brass hammer face,industrial supplies,shop facility production,fasteners hardware,fastening equipment,Cutting Tools,0.6753208398818971,0.32467916011810294,"Cutting Tools, General, Tools","0.6753, 0.6862, 0.6865","0.3247, 0.3138, 0.3135"
7220572,P550251 FILTER,INDUSTRIAL SUPPLIES,SHOP/FACILITY/PRODUCTION,FACILITY REPAIRS/MAINT.,HVAC FILTRATION,Motion,p550251 filter,industrial supplies,shop facility production,facility repairs maint,hvac filtration,General,0.6802590012550354,0.31974099874496464,"General, Gasses, Safety","0.6803, 0.7553, 0.7579","0.3197, 0.2447, 0.2421"
